,Time,Biomass[MW],FossilGas[MW],FossilHardcoal[MW],FossilOil[MW],FossilPeat[MW],HydroRun-of-riverandpoundage[MW],HydroWaterReservoir[MW],Nuclear[MW],Other[MW],Otherrenewable[MW],Solar[MW],Waste[MW],WindOffshore[MW],WindOnshore[MW],Inertia[GW],Inertia,Total_production,Share_Wind,Share_Conv
7257,2018-09-30 10:00:00,924.0,1026.0,677.0,17.0,375.0,2441.0,14238.0,10169.0,850.0,39.0,210.0,168.0,766.0,7190.0,175.0,175.0,39090.0,0.20353031465848043,0.7900997697620875
7258,2018-09-30 11:00:00,1017.0,1064.0,628.0,13.0,372.0,2380.0,13722.0,10166.0,857.0,39.0,281.0,171.0,809.0,7236.0,174.0,174.0,38755.0,0.20758611792026835,0.7841568829828409
7259,2018-09-30 12:00:00,1001.0,1046.0,617.0,13.0,380.0,2288.0,13309.0,10164.0,882.0,39.0,309.0,170.0,813.0,7029.0,172.0,172.0,38060.0,0.20604308985811876,0.7848134524435102
7260,2018-09-30 13:00:00,1019.0,1003.0,611.0,13.0,381.0,2354.0,13084.0,10209.0,824.0,39.0,313.0,172.0,705.0,6730.0,170.0,170.0,37457.0,0.19849427343353712,0.7921082841658434
7261,2018-09-30 14:00:00,1032.0,1013.0,655.0,22.0,383.0,2417.0,13448.0,10271.0,901.0,39.0,257.0,176.0,659.0,6428.0,172.0,172.0,37701.0,0.18797909869764728,0.804169650672396
7262,2018-09-30 15:00:00,1003.0,1050.0,656.0,16.0,381.0,2476.0,14065.0,10316.0,877.0,40.0,188.0,174.0,652.0,5902.0,174.0,174.0,37796.0,0.17340459307863265,0.8205630225420679
7263,2018-09-30 16:00:00,1016.0,1103.0,700.0,23.0,382.0,2583.0,15891.0,10350.0,810.0,40.0,131.0,178.0,549.0,5461.0,177.0,177.0,39217.0,0.15324986612948466,0.842389779942372
7264,2018-09-30 17:00:00,1154.0,1184.0,944.0,33.0,423.0,2641.0,19384.0,10394.0,877.0,40.0,69.0,188.0,397.0,4965.0,186.0,186.0,42693.0,0.12559435973110347,0.8718525285175556
7265,2018-09-30 18:00:00,1360.0,1288.0,1055.0,33.0,444.0,2747.0,21364.0,10445.0,818.0,40.0,13.0,190.0,356.0,4564.0,196.0,196.0,44717.0,0.11002527003153163,0.8887894984010555
7266,2018-09-30 19:00:00,1365.0,1287.0,1077.0,30.0,441.0,2770.0,21650.0,10450.0,834.0,40.0,0.0,188.0,327.0,4365.0,198.0,198.0,44824.0,0.10467606639300375,0.894431554524362
7267,2018-09-30 20:00:00,1325.0,1292.0,1068.0,29.0,440.0,2684.0,20671.0,10455.0,831.0,40.0,0.0,188.0,336.0,4313.0,199.0,199.0,43672.0,0.10645264700494596,0.8926314343286316
7268,2018-09-30 21:00:00,1135.0,1230.0,1018.0,27.0,444.0,2606.0,20505.0,10456.0,805.0,38.0,0.0,188.0,358.0,4308.0,192.0,192.0,43118.0,0.10821466672851246,0.8909040307992022
7269,2018-09-30 22:00:00,1110.0,1183.0,1049.0,21.0,436.0,2397.0,19429.0,10461.0,796.0,38.0,0.0,184.0,287.0,4160.0,193.0,193.0,41551.0,0.10702510168226999,0.8920603595581333
7270,2018-09-30 23:00:00,1090.0,1157.0,1021.0,16.0,432.0,2287.0,18002.0,10465.0,809.0,38.0,0.0,179.0,279.0,3938.0,188.0,188.0,39713.0,0.10618689094251253,0.892856243547453
7271,2018-10-01 00:00:00,1052.0,1109.0,788.0,15.0,442.0,2177.0,16129.0,10465.0,801.0,40.0,0.0,183.0,297.0,3727.0,184.0,184.0,37225.0,0.10809939556749497,0.8908260577568838
7272,2018-10-01 01:00:00,1055.0,1102.0,763.0,16.0,442.0,2136.0,16189.0,10468.0,793.0,40.0,0.0,184.0,239.0,3452.0,179.0,179.0,36879.0,0.10008405867838065,0.898831313213482
7273,2018-10-01 02:00:00,1031.0,1116.0,675.0,17.0,443.0,2185.0,16320.0,10470.0,806.0,39.0,0.0,186.0,218.0,3272.0,180.0,180.0,36778.0,0.09489368644298221,0.9040458970036435
7274,2018-10-01 03:00:00,1028.0,1090.0,656.0,14.0,445.0,2294.0,16598.0,10468.0,832.0,39.0,0.0,184.0,331.0,3185.0,181.0,181.0,37164.0,0.09460768485631256,0.9043429124959639
7275,2018-10-01 04:00:00,1024.0,1095.0,681.0,14.0,472.0,2411.0,17552.0,10468.0,871.0,41.0,0.0,185.0,363.0,3060.0,185.0,185.0,38237.0,0.08952062138766116,0.9094071187593169
7276,2018-10-01 05:00:00,1039.0,1132.0,954.0,14.0,506.0,2645.0,19407.0,10470.0,898.0,41.0,0.0,185.0,404.0,3029.0,190.0,190.0,40724.0,0.08429918475591788,0.9146940379137609
7277,2018-10-01 06:00:00,1215.0,1212.0,1102.0,18.0,529.0,2640.0,22539.0,10469.0,918.0,41.0,0.0,186.0,428.0,3059.0,199.0,199.0,44356.0,0.0786139417440707,0.9204617188204527
7278,2018-10-01 07:00:00,1232.0,1372.0,1134.0,23.0,526.0,2987.0,24786.0,10473.0,931.0,41.0,5.0,187.0,455.0,3068.0,210.0,210.0,47220.0,0.07460821685726388,0.9244176196526895
7279,2018-10-01 08:00:00,1236.0,1385.0,1161.0,23.0,541.0,3103.0,25414.0,10477.0,971.0,41.0,66.0,186.0,509.0,2945.0,215.0,215.0,48058.0,0.07187148861792002,0.9259020350409921
7280,2018-10-01 09:00:00,1163.0,1425.0,1190.0,20.0,538.0,3150.0,25128.0,10476.0,986.0,33.0,198.0,181.0,551.0,2596.0,215.0,215.0,47635.0,0.06606486826912984,0.929085756271649
7281,2018-10-01 10:00:00,1048.0,1402.0,1201.0,18.0,530.0,3181.0,24862.0,10477.0,930.0,18.0,352.0,179.0,558.0,2708.0,214.0,214.0,47464.0,0.06881004550817461,0.923394572728805
7282,2018-10-01 11:00:00,1010.0,1364.0,1201.0,18.0,527.0,3140.0,23846.0,10465.0,880.0,18.0,401.0,177.0,543.0,2962.0,212.0,212.0,46552.0,0.07529214641691012,0.915707166179756
7283,2018-10-01 12:00:00,991.0,1331.0,1104.0,18.0,516.0,3131.0,23031.0,10461.0,858.0,18.0,406.0,177.0,574.0,3325.0,209.0,209.0,45941.0,0.08486972421148865,0.9059010469950589
7284,2018-10-01 13:00:00,1045.0,1280.0,1113.0,22.0,509.0,3044.0,22663.0,10458.0,800.0,18.0,414.0,175.0,596.0,3419.0,206.0,206.0,45556.0,0.0881332865045219,0.9023838791816665
7285,2018-10-01 14:00:00,994.0,1171.0,976.0,15.0,499.0,2977.0,22893.0,10454.0,799.0,18.0,396.0,168.0,672.0,3532.0,206.0,206.0,45564.0,0.0922658238960583,0.8986480554823983
7286,2018-10-01 15:00:00,988.0,1200.0,817.0,15.0,500.0,2938.0,23348.0,10448.0,751.0,18.0,322.0,167.0,605.0,3642.0,207.0,207.0,45759.0,0.09281234292707445,0.899757424768898
7287,2018-10-01 16:00:00,1050.0,1166.0,765.0,15.0,500.0,2934.0,23165.0,10448.0,780.0,18.0,234.0,168.0,745.0,3587.0,209.0,209.0,45575.0,0.09505211190345585,0.8994185408667033
7288,2018-10-01 17:00:00,1218.0,1198.0,851.0,16.0,510.0,3025.0,23504.0,10457.0,829.0,18.0,103.0,169.0,789.0,3560.0,209.0,209.0,46247.0,0.09403853222911757,0.9033450818431465
7289,2018-10-01 18:00:00,1319.0,1254.0,1002.0,15.0,519.0,3143.0,24509.0,10463.0,813.0,18.0,21.0,169.0,646.0,3505.0,211.0,211.0,47396.0,0.08758123048358511,0.9115959152671111
7290,2018-10-01 19:00:00,1317.0,1304.0,1061.0,20.0,503.0,3216.0,24501.0,10456.0,757.0,18.0,0.0,171.0,849.0,3588.0,213.0,213.0,47761.0,0.09290006490651369,0.9067230585624254
7291,2018-10-01 20:00:00,1337.0,1309.0,1012.0,19.0,471.0,2875.0,23460.0,10482.0,809.0,18.0,0.0,170.0,854.0,3668.0,212.0,212.0,46484.0,0.09728078478616298,0.9023319851992083
7292,2018-10-01 21:00:00,1119.0,1224.0,846.0,16.0,457.0,2895.0,22695.0,10316.0,858.0,18.0,0.0,171.0,830.0,3518.0,208.0,208.0,44963.0,0.09670173253564042,0.9028979383048285
7293,2018-10-01 22:00:00,1042.0,1181.0,719.0,15.0,456.0,2904.0,21480.0,9605.0,861.0,19.0,0.0,167.0,826.0,3439.0,201.0,201.0,42714.0,0.09985016622184764,0.8997050147492626
7294,2018-10-01 23:00:00,1005.0,1113.0,687.0,14.0,457.0,2532.0,19222.0,9610.0,862.0,19.0,0.0,165.0,773.0,3291.0,194.0,194.0,39750.0,0.10223899371069183,0.8972830188679245
7295,2018-10-02 00:00:00,1059.0,1083.0,681.0,14.0,459.0,2567.0,16592.0,9615.0,863.0,19.0,0.0,163.0,755.0,3134.0,185.0,185.0,37004.0,0.10509674629769755,0.8943897956977624
7296,2018-10-02 01:00:00,975.0,1087.0,742.0,14.0,464.0,2543.0,15671.0,9640.0,870.0,19.0,0.0,167.0,864.0,3017.0,174.0,174.0,36073.0,0.1075873922324176,0.8918858980400853
7297,2018-10-02 02:00:00,1036.0,1094.0,767.0,15.0,462.0,2511.0,15479.0,9644.0,860.0,19.0,0.0,166.0,956.0,2758.0,175.0,175.0,35767.0,0.10383873402857383,0.8956300500461319
7298,2018-10-02 03:00:00,1001.0,1104.0,796.0,14.0,479.0,2585.0,15399.0,9655.0,886.0,19.0,0.0,165.0,853.0,2672.0,175.0,175.0,35628.0,0.09893903671269788,0.9005276748624678
7299,2018-10-02 04:00:00,1006.0,1105.0,834.0,14.0,504.0,2586.0,15562.0,9667.0,891.0,19.0,0.0,166.0,859.0,2629.0,177.0,177.0,35842.0,0.09731599799118353,0.9021538976619609
7300,2018-10-02 05:00:00,1038.0,1189.0,953.0,16.0,601.0,2912.0,18951.0,9682.0,924.0,19.0,0.0,165.0,920.0,2544.0,181.0,181.0,39914.0,0.08678659117101768,0.9127373853785639
7301,2018-10-02 06:00:00,985.0,1358.0,1127.0,15.0,696.0,3470.0,22900.0,9690.0,948.0,19.0,0.0,164.0,924.0,2683.0,198.0,198.0,44979.0,0.08019297894573023,0.919384601703017
7302,2018-10-02 07:00:00,1138.0,1413.0,1178.0,16.0,732.0,3598.0,25309.0,9694.0,913.0,19.0,2.0,162.0,793.0,2940.0,208.0,208.0,47907.0,0.07792180683407435,0.9216398438641534
7303,2018-10-02 08:00:00,1010.0,1427.0,1225.0,18.0,729.0,3628.0,25671.0,9697.0,890.0,19.0,18.0,164.0,1078.0,3323.0,210.0,210.0,48897.0,0.09000552181115405,0.9092377855492157
7304,2018-10-02 09:00:00,1119.0,1403.0,1095.0,23.0,684.0,3482.0,24853.0,9707.0,895.0,19.0,54.0,161.0,1130.0,3826.0,209.0,209.0,48451.0,0.10228891044560484,0.8962044127056201
7305,2018-10-02 10:00:00,957.0,1392.0,1110.0,24.0,669.0,3552.0,23474.0,9725.0,889.0,18.0,83.0,155.0,1166.0,4486.0,207.0,207.0,47700.0,0.11849056603773585,0.8793920335429769
7306,2018-10-02 11:00:00,935.0,1365.0,1097.0,24.0,658.0,3566.0,23160.0,9724.0,909.0,18.0,102.0,125.0,1120.0,4772.0,204.0,204.0,47575.0,0.12384655806621124,0.8736311087756174
7307,2018-10-02 12:00:00,954.0,1338.0,1067.0,24.0,673.0,3545.0,21946.0,9719.0,908.0,18.0,162.0,130.0,882.0,5055.0,203.0,203.0,46421.0,0.12789470282846124,0.8682277417548092
7308,2018-10-02 13:00:00,959.0,1263.0,1074.0,23.0,667.0,3523.0,21158.0,9731.0,879.0,18.0,266.0,129.0,1009.0,5585.0,200.0,200.0,46284.0,0.1424682395644283,0.8513957307060755
7309,2018-10-02 14:00:00,996.0,1216.0,1038.0,23.0,648.0,3463.0,21053.0,9748.0,873.0,18.0,263.0,141.0,998.0,5664.0,198.0,198.0,46142.0,0.14438039096701485,0.8495297126262408
7310,2018-10-02 15:00:00,1004.0,1239.0,1065.0,24.0,655.0,3414.0,20746.0,9750.0,883.0,18.0,264.0,161.0,856.0,5951.0,198.0,198.0,46030.0,0.14788181620682164,0.8459917445144471
7311,2018-10-02 16:00:00,1102.0,1221.0,1075.0,27.0,642.0,3474.0,20451.0,9750.0,848.0,18.0,189.0,151.0,852.0,6031.0,198.0,198.0,45831.0,0.15018219109336475,0.8453012153345989
7312,2018-10-02 17:00:00,1122.0,1189.0,1052.0,26.0,649.0,3547.0,20653.0,9756.0,849.0,18.0,76.0,161.0,1050.0,6439.0,196.0,196.0,46587.0,0.16075299976388263,0.8372292699680168
7313,2018-10-02 18:00:00,995.0,1206.0,1069.0,26.0,654.0,3716.0,21585.0,9759.0,855.0,18.0,12.0,164.0,892.0,6567.0,197.0,197.0,47518.0,0.15697209478513405,0.8423965655120165
7314,2018-10-02 19:00:00,968.0,1207.0,1057.0,25.0,652.0,3685.0,21673.0,9751.0,855.0,18.0,0.0,162.0,1044.0,6633.0,198.0,198.0,47730.0,0.16084223758642363,0.8387806411062225
7315,2018-10-02 20:00:00,1054.0,1188.0,965.0,16.0,624.0,3121.0,20432.0,9753.0,899.0,18.0,0.0,165.0,1120.0,7041.0,198.0,198.0,46396.0,0.1758987843779636,0.8237132511423398
7316,2018-10-02 21:00:00,1097.0,1148.0,796.0,14.0,533.0,2894.0,18652.0,9945.0,931.0,18.0,0.0,166.0,1076.0,7069.0,192.0,192.0,44339.0,0.18369832427434088,0.8158957125780916
7317,2018-10-02 22:00:00,1110.0,1073.0,658.0,13.0,436.0,2618.0,16596.0,10170.0,936.0,18.0,0.0,168.0,837.0,6589.0,189.0,189.0,41222.0,0.1801465237009364,0.8194168162631604
7318,2018-10-02 23:00:00,1058.0,973.0,615.0,13.0,408.0,2412.0,15199.0,10227.0,954.0,18.0,0.0,155.0,720.0,6358.0,184.0,184.0,39110.0,0.18097673229353106,0.8185630273587318
7319,2018-10-03 00:00:00,953.0,928.0,635.0,19.0,411.0,2364.0,13428.0,10299.0,952.0,18.0,0.0,150.0,851.0,6364.0,175.0,175.0,37372.0,0.1930589746334154,0.8064593813550252
7320,2018-10-03 01:00:00,947.0,920.0,611.0,15.0,417.0,2380.0,12545.0,10344.0,968.0,18.0,0.0,150.0,947.0,6356.0,171.0,171.0,36618.0,0.1994374351411874,0.8000710033316948
7321,2018-10-03 02:00:00,943.0,926.0,609.0,15.0,418.0,2242.0,12240.0,10371.0,1005.0,18.0,0.0,150.0,809.0,6327.0,168.0,168.0,36073.0,0.19782108502203866,0.8016799268150694
7322,2018-10-03 03:00:00,928.0,933.0,617.0,15.0,422.0,2196.0,12075.0,10390.0,994.0,18.0,0.0,147.0,848.0,6201.0,168.0,168.0,35784.0,0.19698748043818468,0.8025095014531635
7323,2018-10-03 04:00:00,918.0,943.0,664.0,16.0,426.0,2409.0,12582.0,10411.0,1025.0,18.0,0.0,147.0,714.0,6195.0,169.0,169.0,36468.0,0.18945376768673905,0.8100526488976637
7324,2018-10-03 05:00:00,923.0,1027.0,767.0,15.0,465.0,2633.0,13959.0,10433.0,1044.0,18.0,0.0,148.0,609.0,6234.0,173.0,173.0,38275.0,0.17878510777269757,0.8207446113651209
7325,2018-10-03 06:00:00,963.0,1117.0,996.0,15.0,492.0,2910.0,18377.0,10457.0,1055.0,18.0,0.0,144.0,610.0,5905.0,183.0,183.0,43059.0,0.15130402471028123,0.8482779442160756
7326,2018-10-03 07:00:00,978.0,1125.0,1141.0,16.0,516.0,3135.0,21442.0,10461.0,1005.0,18.0,5.0,141.0,622.0,5927.0,198.0,198.0,46532.0,0.14074185506748044,0.8587638614286942
7327,2018-10-03 08:00:00,971.0,1116.0,1116.0,29.0,534.0,3345.0,22414.0,10479.0,1011.0,18.0,80.0,138.0,1044.0,5523.0,204.0,204.0,47818.0,0.13733322179932242,0.860617340750345
7328,2018-10-03 09:00:00,1023.0,1091.0,1107.0,29.0,524.0,3361.0,22563.0,10484.0,997.0,20.0,218.0,128.0,1029.0,5000.0,206.0,206.0,47574.0,0.12672888552570732,0.8682683818892672
7329,2018-10-03 10:00:00,1089.0,1077.0,1131.0,15.0,520.0,3371.0,22337.0,10464.0,997.0,20.0,344.0,129.0,672.0,5073.0,207.0,207.0,47239.0,0.1216156142170664,0.8706788882067783
7330,2018-10-03 11:00:00,1120.0,1083.0,1103.0,15.0,516.0,3346.0,21875.0,10486.0,939.0,19.0,425.0,131.0,819.0,4872.0,205.0,205.0,46749.0,0.12173522428287237,0.8687672463582109
7331,2018-10-03 12:00:00,1131.0,1084.0,1117.0,15.0,508.0,3365.0,21443.0,10489.0,964.0,19.0,483.0,134.0,609.0,4750.0,201.0,201.0,46111.0,0.11621955715555941,0.8728936696233003
7332,2018-10-03 13:00:00,1158.0,1083.0,1094.0,15.0,507.0,3273.0,20983.0,10484.0,938.0,8.0,514.0,135.0,618.0,4776.0,199.0,199.0,45586.0,0.11832580178124863,0.8702233141754048
7333,2018-10-03 14:00:00,1176.0,1092.0,1144.0,15.0,512.0,3148.0,20634.0,10483.0,990.0,11.0,468.0,123.0,501.0,4839.0,199.0,199.0,45136.0,0.11830911024459412,0.8710785182559376
7334,2018-10-03 15:00:00,1137.0,1085.0,1005.0,15.0,529.0,3041.0,20324.0,10484.0,974.0,15.0,339.0,117.0,629.0,4897.0,198.0,198.0,44591.0,0.12392635285147227,0.8681348254132
7335,2018-10-03 16:00:00,1072.0,1078.0,955.0,13.0,532.0,3099.0,20442.0,10488.0,922.0,18.0,224.0,131.0,754.0,4907.0,197.0,197.0,44635.0,0.12682872185504648,0.8677495239162093
7336,2018-10-03 17:00:00,1083.0,1138.0,1057.0,14.0,534.0,3188.0,21627.0,10487.0,887.0,18.0,97.0,138.0,841.0,4950.0,199.0,199.0,46059.0,0.12573004190277687,0.8717731605115179
7337,2018-10-03 18:00:00,1149.0,1191.0,1098.0,14.0,549.0,3355.0,24334.0,10486.0,942.0,18.0,12.0,156.0,987.0,4666.0,207.0,207.0,48957.0,0.11546867659374553,0.883918540760259
7338,2018-10-03 19:00:00,1238.0,1424.0,1099.0,76.0,558.0,3349.0,25182.0,10489.0,970.0,18.0,0.0,194.0,1075.0,4436.0,215.0,215.0,50108.0,0.10998243793406243,0.8896583379899418
7339,2018-10-03 20:00:00,1337.0,1417.0,1015.0,80.0,539.0,3078.0,23658.0,10489.0,947.0,18.0,0.0,197.0,1024.0,4359.0,215.0,215.0,48158.0,0.11177789775322895,0.8878483325719506
7340,2018-10-03 21:00:00,1273.0,1309.0,986.0,20.0,506.0,2968.0,22133.0,10492.0,944.0,18.0,0.0,193.0,948.0,4198.0,207.0,207.0,45988.0,0.11189875619726886,0.8877098373488737
7341,2018-10-03 22:00:00,1240.0,1239.0,928.0,15.0,486.0,2716.0,20054.0,10500.0,949.0,18.0,0.0,191.0,882.0,3910.0,200.0,200.0,43128.0,0.1111111111111111,0.8884715266184381
7342,2018-10-03 23:00:00,1144.0,1215.0,926.0,14.0,471.0,2542.0,18016.0,10513.0,975.0,16.0,0.0,181.0,745.0,3637.0,192.0,192.0,40395.0,0.10847877212526302,0.8911251392499072
7343,2018-10-04 00:00:00,1307.0,1201.0,997.0,14.0,466.0,2382.0,17554.0,10522.0,971.0,16.0,0.0,170.0,624.0,3264.0,187.0,187.0,39488.0,0.09846029173419774,0.9011345218800648
7344,2018-10-04 01:00:00,1245.0,1163.0,799.0,14.0,446.0,2325.0,16840.0,10533.0,960.0,16.0,0.0,170.0,570.0,2980.0,184.0,184.0,38061.0,0.09327132760568561,0.9063082945797536
7345,2018-10-04 02:00:00,1220.0,1157.0,760.0,14.0,442.0,2363.0,16828.0,10465.0,1007.0,16.0,0.0,176.0,445.0,2706.0,183.0,183.0,37599.0,0.08380542035692438,0.9157690364105429
7346,2018-10-04 03:00:00,1247.0,1156.0,758.0,14.0,437.0,2368.0,17697.0,9963.0,1003.0,16.0,0.0,175.0,353.0,2510.0,185.0,185.0,37697.0,0.07594768814494522,0.9236278748972067
7347,2018-10-04 04:00:00,1218.0,1168.0,861.0,14.0,451.0,2566.0,18474.0,9567.0,1100.0,16.0,0.0,176.0,289.0,2439.0,190.0,190.0,38339.0,0.07115469887060173,0.928427971517254
7348,2018-10-04 05:00:00,1276.0,1288.0,1148.0,14.0,426.0,2894.0,20600.0,9384.0,1111.0,18.0,0.0,177.0,234.0,2207.0,198.0,198.0,40777.0,0.059862177207739654,0.9396963974789709
7349,2018-10-04 06:00:00,1368.0,1437.0,1286.0,19.0,406.0,3326.0,24912.0,9207.0,1109.0,18.0,0.0,176.0,310.0,2034.0,208.0,208.0,45608.0,0.05139449219435187,0.9482108402034731
7350,2018-10-04 07:00:00,1387.0,1626.0,1368.0,24.0,425.0,3466.0,26731.0,9042.0,1093.0,18.0,4.0,175.0,296.0,1845.0,205.0,205.0,47500.0,0.045073684210526314,0.9544631578947368
7351,2018-10-04 08:00:00,1120.0,1653.0,1371.0,26.0,427.0,3513.0,27500.0,8900.0,1086.0,18.0,38.0,175.0,166.0,1611.0,207.0,207.0,47604.0,0.03732879589950424,0.9614948323670279
7352,2018-10-04 09:00:00,985.0,1651.0,1356.0,48.0,432.0,3487.0,27522.0,8896.0,1098.0,18.0,86.0,181.0,244.0,1339.0,206.0,206.0,47343.0,0.03343683332277211,0.964366432207507
7353,2018-10-04 10:00:00,1018.0,1627.0,1338.0,23.0,434.0,3431.0,27197.0,8898.0,1012.0,18.0,142.0,187.0,438.0,1323.0,207.0,207.0,47086.0,0.03739965170114259,0.9592023106655906
7354,2018-10-04 11:00:00,1065.0,1514.0,1319.0,20.0,431.0,3404.0,26574.0,8897.0,988.0,18.0,170.0,187.0,481.0,1647.0,206.0,206.0,46715.0,0.04555282029326769,0.9504227764101466
7355,2018-10-04 12:00:00,1034.0,1416.0,1116.0,16.0,427.0,3358.0,26080.0,8882.0,935.0,18.0,189.0,180.0,429.0,2197.0,204.0,204.0,46277.0,0.05674525142079219,0.9387816842059771
7356,2018-10-04 13:00:00,1083.0,1426.0,1195.0,15.0,422.0,3248.0,25142.0,8860.0,905.0,18.0,184.0,184.0,507.0,2644.0,200.0,200.0,45833.0,0.06874959090611568,0.9268431043134859
7357,2018-10-04 14:00:00,1186.0,1425.0,1322.0,16.0,423.0,3041.0,24743.0,8878.0,953.0,18.0,164.0,186.0,517.0,3098.0,200.0,200.0,45970.0,0.07863824233195563,0.9174026539047204
7358,2018-10-04 15:00:00,1210.0,1428.0,1281.0,16.0,435.0,3157.0,24569.0,8884.0,995.0,18.0,123.0,187.0,519.0,3464.0,199.0,199.0,46286.0,0.0860519379510003,0.9109017845568854
7359,2018-10-04 16:00:00,1263.0,1439.0,1319.0,17.0,445.0,3413.0,25139.0,8862.0,1037.0,18.0,74.0,186.0,515.0,3751.0,199.0,199.0,47478.0,0.08985214204473652,0.9082101183706137
7360,2018-10-04 17:00:00,1368.0,1508.0,1329.0,19.0,461.0,3452.0,24900.0,8848.0,1047.0,18.0,31.0,188.0,562.0,3961.0,200.0,200.0,47692.0,0.09483770863037826,0.9041348653862283
7361,2018-10-04 18:00:00,1405.0,1518.0,1360.0,22.0,491.0,3563.0,25292.0,8869.0,1040.0,18.0,4.0,187.0,658.0,4246.0,201.0,201.0,48673.0,0.1007540114642615,0.8987939925626117
7362,2018-10-04 19:00:00,1357.0,1482.0,1389.0,23.0,504.0,3446.0,25270.0,8894.0,1049.0,18.0,0.0,186.0,616.0,4784.0,202.0,202.0,49018.0,0.11016361336651842,0.8894691745889265
7363,2018-10-04 20:00:00,1317.0,1448.0,1279.0,22.0,493.0,3059.0,23784.0,8904.0,1049.0,18.0,0.0,174.0,718.0,5568.0,201.0,201.0,47833.0,0.1314155499341459,0.868208140823281
7364,2018-10-04 21:00:00,1280.0,1370.0,1236.0,19.0,447.0,2929.0,21630.0,9016.0,1127.0,18.0,0.0,168.0,891.0,6082.0,192.0,192.0,46213.0,0.15088827819011966,0.8487222210200593
7365,2018-10-04 22:00:00,1122.0,1232.0,993.0,15.0,404.0,2671.0,20067.0,9056.0,1015.0,18.0,0.0,157.0,985.0,6571.0,185.0,185.0,44306.0,0.1705412359499842,0.8290524985329301
7366,2018-10-04 23:00:00,978.0,1132.0,786.0,14.0,380.0,2374.0,17718.0,9066.0,1053.0,18.0,0.0,157.0,956.0,7071.0,178.0,178.0,41703.0,0.19248015730283194,0.8070882190729683
7367,2018-10-05 00:00:00,973.0,1129.0,733.0,13.0,364.0,2333.0,15723.0,9067.0,1019.0,18.0,0.0,160.0,924.0,7453.0,168.0,168.0,39909.0,0.20990252825177277,0.7896464456638853
7368,2018-10-05 01:00:00,992.0,1107.0,730.0,13.0,368.0,2244.0,13638.0,9075.0,1047.0,18.0,0.0,137.0,788.0,7573.0,162.0,162.0,37730.0,0.2216008481314604,0.7779220779220779
7369,2018-10-05 02:00:00,943.0,1114.0,688.0,14.0,360.0,2224.0,12939.0,9077.0,1079.0,18.0,0.0,132.0,747.0,7827.0,157.0,157.0,37162.0,0.23071955223077337,0.768796082019267
7370,2018-10-05 03:00:00,977.0,1138.0,672.0,13.0,354.0,2217.0,12823.0,9088.0,1031.0,18.0,0.0,137.0,797.0,8057.0,156.0,156.0,37322.0,0.23723273136487863,0.762284979368737
7371,2018-10-05 04:00:00,1029.0,1134.0,673.0,13.0,358.0,2284.0,13699.0,9088.0,1045.0,18.0,0.0,142.0,821.0,8055.0,158.0,158.0,38359.0,0.23139289345394823,0.7681378555228239
7372,2018-10-05 05:00:00,1078.0,1140.0,694.0,13.0,378.0,2497.0,16466.0,9099.0,1062.0,17.0,0.0,167.0,563.0,7924.0,163.0,163.0,41098.0,0.2065063993381673,0.7930799552289649
7373,2018-10-05 06:00:00,1177.0,1166.0,806.0,15.0,421.0,2739.0,20525.0,9102.0,1054.0,18.0,0.0,180.0,527.0,7854.0,178.0,178.0,45584.0,0.18385837135837135,0.8157467532467533
7374,2018-10-05 07:00:00,1213.0,1307.0,1147.0,26.0,450.0,2854.0,23120.0,9187.0,1087.0,18.0,1.0,203.0,514.0,7610.0,191.0,191.0,48737.0,0.16669060467406693,0.8329195477768431
7375,2018-10-05 08:00:00,1415.0,1389.0,1273.0,25.0,456.0,3036.0,23719.0,9219.0,1057.0,18.0,13.0,202.0,532.0,7254.0,196.0,196.0,49608.0,0.15695049185615223,0.8424246089340429
7376,2018-10-05 09:00:00,1360.0,1479.0,1279.0,24.0,460.0,2918.0,24010.0,9229.0,1110.0,18.0,38.0,204.0,530.0,7004.0,196.0,196.0,49663.0,0.15170247467933876,0.8471699252964984
7377,2018-10-05 10:00:00,1378.0,1440.0,1183.0,19.0,452.0,2916.0,23608.0,9260.0,1103.0,18.0,68.0,202.0,492.0,6793.0,196.0,196.0,48932.0,0.14888007847625276,0.8493623804463337
7378,2018-10-05 11:00:00,1261.0,1385.0,1005.0,17.0,445.0,2910.0,22736.0,9273.0,1105.0,18.0,97.0,201.0,507.0,6811.0,195.0,195.0,47771.0,0.153189173347847,0.8444035084046807
7379,2018-10-05 12:00:00,1134.0,1321.0,809.0,15.0,430.0,2888.0,21500.0,9271.0,1093.0,18.0,128.0,203.0,599.0,6938.0,192.0,192.0,46347.0,0.16262109737415584,0.8342287526700757
7380,2018-10-05 13:00:00,1184.0,1313.0,905.0,14.0,418.0,2862.0,22046.0,9257.0,1104.0,18.0,158.0,197.0,629.0,6870.0,190.0,190.0,46975.0,0.15963810537519957,0.8366152208621607
7381,2018-10-05 14:00:00,1208.0,1316.0,734.0,14.0,409.0,2719.0,21075.0,9252.0,1072.0,18.0,169.0,199.0,665.0,6613.0,190.0,190.0,45463.0,0.160086223962343,0.8358005410993555
7382,2018-10-05 15:00:00,1235.0,1376.0,1005.0,16.0,396.0,2738.0,21399.0,9254.0,1050.0,18.0,146.0,198.0,571.0,6381.0,186.0,186.0,45783.0,0.15184675534587075,0.8445711290216893
