Time,Biomass[MW],FossilGas[MW],FossilHardcoal[MW],FossilOil[MW],FossilPeat[MW],HydroPumpedStorage[MW],HydroRun-of-riverandpoundage[MW],HydroWaterReservoir[MW],Nuclear[MW],Other[MW],Otherrenewable[MW],Solar[MW],Waste[MW],WindOffshore[MW],WindOnshore[MW],Inertia[GW],Total_production,Share_Wind,Share_Conv
2020-01-01 00:00:00,1211.0,1206.0,1231.0,16.0,472.0,,2534.0,18000.0,10565.0,1296.0,25.0,0.0,187.0,673.0,8653.0,195.0,46069.0,0.2024354772189542,0.7970218585165729
2020-01-01 01:00:00,1211.0,1200.0,1061.0,16.0,466.0,,2352.0,17328.0,10565.0,1296.0,25.0,0.0,188.0,762.0,8678.0,188.0,45148.0,0.20909010365907682,0.7903561619562328
2020-01-01 02:00:00,1123.0,1193.0,1035.0,16.0,466.0,,2301.0,16690.0,10565.0,1286.0,26.0,0.0,185.0,845.0,9075.0,191.0,44806.0,0.22139891978752846,0.7780208007856091
2020-01-01 03:00:00,1110.0,1205.0,1023.0,16.0,468.0,,2262.0,15625.0,10567.0,1271.0,26.0,0.0,187.0,943.0,9362.0,187.0,44065.0,0.23385907182571203,0.765550890729604
2020-01-01 04:00:00,1163.0,1189.0,1021.0,20.0,483.0,,2283.0,14824.0,10565.0,1260.0,26.0,0.0,184.0,1036.0,9652.0,183.0,43706.0,0.24454308332951996,0.7548620326728596
2020-01-01 05:00:00,1126.0,1191.0,1070.0,24.0,489.0,,2240.0,13698.0,10567.0,1296.0,26.0,0.0,189.0,1032.0,10028.0,179.0,42976.0,0.25735294117647056,0.742042069992554
2020-01-01 06:00:00,1127.0,1226.0,1241.0,24.0,490.0,,2269.0,13338.0,10564.0,1342.0,26.0,0.0,190.0,1033.0,10093.0,178.0,42963.0,0.25896701813188094,0.7404278099760259
2020-01-01 07:00:00,1201.0,1264.0,1219.0,24.0,487.0,,2432.0,13824.0,10559.0,1375.0,25.0,0.0,188.0,1053.0,10425.0,175.0,44076.0,0.2604138306561394,0.7390189672384064
2020-01-01 08:00:00,1203.0,1308.0,1136.0,24.0,494.0,,2455.0,14805.0,10557.0,1399.0,25.0,0.0,190.0,1141.0,10835.0,175.52578732455322,45572.0,0.26279294303519707,0.7366584745018872
2020-01-01 09:00:00,1207.0,1357.0,1118.0,25.0,491.0,,2503.0,14817.0,10557.0,1393.0,26.0,16.0,190.0,1150.0,11177.0,175.76499617874143,46027.0,0.26782106155082885,0.7312664305733592
2020-01-01 10:00:00,1296.0,1400.0,1132.0,27.0,487.0,,2540.0,15304.0,10562.0,1406.0,26.0,54.0,190.0,1120.0,11523.0,178.0,47067.0,0.26861707778273525,0.7296832175409522
2020-01-01 11:00:00,1272.0,1386.0,1161.0,27.0,484.0,,2536.0,15958.0,10559.0,1441.0,26.0,83.0,191.0,1159.0,11866.0,178.35252126931042,48149.0,0.27051444474443914,0.7272217491536688
2020-01-01 12:00:00,1285.0,1327.0,1235.0,27.0,478.0,,2470.0,16995.0,10557.0,1458.0,26.0,101.0,191.0,1170.0,11840.0,180.0,49160.0,0.2646460537021969,0.7327705451586656
2020-01-01 13:00:00,1344.0,1327.0,1291.0,28.0,479.0,,2444.0,17315.0,10558.0,1459.0,25.0,99.0,192.0,1137.0,11708.0,184.0,49406.0,0.25998866534429016,0.7375015180342469
2020-01-01 14:00:00,1350.0,1334.0,1211.0,27.0,479.0,,2505.0,18154.0,10557.0,1475.0,25.0,51.0,193.0,1133.0,11542.0,187.0,50036.0,0.2533176113198497,0.7451634822927492
2020-01-01 15:00:00,1343.0,1332.0,1259.0,27.0,472.0,,2698.0,19263.0,10558.0,1471.0,25.0,10.0,193.0,1056.0,11673.0,188.0,51380.0,0.24774231218372908,0.7515764889061892
2020-01-01 16:00:00,1371.0,1348.0,1178.0,28.0,465.0,,2865.0,20719.0,10556.0,1473.0,25.0,0.0,192.0,1068.0,11640.0,192.0,52928.0,0.24009975816203144,0.7594279020556227
2020-01-01 17:00:00,1312.0,1339.0,1182.0,28.0,451.0,,2941.0,21152.0,10556.0,1483.0,25.0,0.0,192.0,1058.0,11533.0,197.0,53252.0,0.23644182378126644,0.7630887102831818
2020-01-01 18:00:00,1318.0,1345.0,1192.0,26.0,426.0,,2961.0,20333.0,10558.0,1482.0,25.0,0.0,194.0,929.0,11653.0,197.75337422151625,52442.0,0.2399221997635483,0.759601083101331
2020-01-01 19:00:00,1352.0,1344.0,1121.0,25.0,417.0,,2984.0,19578.0,10558.0,1470.0,25.0,0.0,191.0,944.0,11768.0,201.0,51777.0,0.2455144175985476,0.7540027425304672
2020-01-01 20:00:00,1331.0,1332.0,1137.0,23.0,410.0,,2905.0,18204.0,10556.0,1448.0,25.0,0.0,196.0,1000.0,11743.0,198.0,50310.0,0.2532896044523951,0.7462134764460346
2020-01-01 21:00:00,1287.0,1261.0,1125.0,23.0,400.0,,2705.0,17352.0,10554.0,1418.0,25.0,0.0,199.0,929.0,11834.0,195.0,49112.0,0.25987538687082584,0.7396155725688223
2020-01-01 22:00:00,1268.0,1261.0,1009.0,23.0,390.0,,2355.0,15378.0,10554.0,1368.0,25.0,0.0,199.0,1030.0,12003.0,191.0,46863.0,0.27810852911678724,0.7213580009815846
2020-01-01 23:00:00,1285.0,1234.0,1028.0,24.0,385.0,,2254.0,14295.0,10554.0,1373.0,25.0,0.0,198.0,976.0,12054.0,187.0,45685.0,0.285213965196454,0.7142388092371675
2020-01-02 00:00:00,1223.0,1112.0,999.0,24.0,385.0,,2194.0,12681.0,10555.0,1310.0,26.0,0.0,180.0,971.0,12212.0,178.0,43872.0,0.3004877826404085,0.6989195842450766
2020-01-02 01:00:00,1250.0,1137.0,1000.0,24.0,385.0,,2213.0,11758.0,10555.0,1303.0,26.0,0.0,181.0,1008.0,11995.0,176.0,42835.0,0.3035601727559239,0.695832846970935
2020-01-02 02:00:00,1232.0,1147.0,926.0,23.0,383.0,,2198.0,11932.0,10555.0,1311.0,26.0,0.0,181.0,1073.0,11901.0,171.0,42888.0,0.3025088602872598,0.6968849095318038
2020-01-02 03:00:00,1199.0,1140.0,878.0,23.0,382.0,,2229.0,11764.0,10550.0,1325.0,25.0,0.0,182.0,1105.0,12011.0,169.0,42813.0,0.306355546212599,0.693060519001238
2020-01-02 04:00:00,1213.0,1153.0,899.0,23.0,388.0,,2354.0,12089.0,10550.0,1323.0,25.0,0.0,181.0,1101.0,11962.0,170.0,43261.0,0.3019578835440697,0.6974642287510691
2020-01-02 05:00:00,1253.0,1279.0,1026.0,25.0,402.0,,2444.0,14038.0,10550.0,1353.0,24.0,0.0,174.0,1170.0,11844.0,170.9611562589082,45582.0,0.28550743714624194,0.7139660392260103
2020-01-02 06:00:00,1310.0,1334.0,1213.0,24.0,419.0,,2563.0,16751.0,10552.0,1399.0,25.0,0.0,175.0,1198.0,11922.0,174.0,48885.0,0.26838498516927484,0.7311036105144727
2020-01-02 07:00:00,1283.0,1325.0,1251.0,24.0,429.0,,2643.0,18345.0,10554.0,1424.0,25.0,0.0,161.0,1196.0,12012.0,182.0,50672.0,0.26065677297126616,0.7388498579096937
2020-01-02 08:00:00,1258.0,1384.0,1077.0,23.0,431.0,,2814.0,19652.0,10550.0,1433.0,26.0,0.0,170.0,1217.0,12065.0,190.0,52100.0,0.25493282149712093,0.7445681381957774
2020-01-02 09:00:00,1271.0,1420.0,1164.0,24.0,435.0,,2845.0,19980.0,10554.0,1462.0,26.0,4.0,172.0,1219.0,12315.0,196.0,52891.0,0.2558847440963491,0.7435480516534004
2020-01-02 10:00:00,1299.0,1467.0,1143.0,25.0,434.0,,2921.0,20259.0,10553.0,1449.0,26.0,15.0,174.0,1227.0,12446.0,199.15760207464174,53438.0,0.25586661177439274,0.7433661439425128
2020-01-02 11:00:00,1329.0,1468.0,1312.0,31.0,434.0,,2813.0,20256.0,10551.0,1462.0,26.0,27.0,189.0,1223.0,12483.0,199.0,53604.0,0.2556898738900082,0.7433213939258264
2020-01-02 12:00:00,1424.0,1452.0,1331.0,27.0,439.0,,2857.0,20157.0,10551.0,1475.0,26.0,30.0,197.0,1176.0,12619.0,200.0,53761.0,0.2565986495786909,0.7423597031305221
2020-01-02 13:00:00,1436.0,1511.0,1260.0,28.0,436.0,,2780.0,20167.0,10552.0,1440.0,26.0,23.0,198.0,1127.0,12608.0,199.13601793998515,53592.0,0.25628825197790717,0.7427974324526049
2020-01-02 14:00:00,1441.0,1519.0,1241.0,27.0,431.0,,2804.0,20570.0,10552.0,1401.0,26.0,12.0,183.0,1141.0,12642.0,200.0,53990.0,0.2552880162993147,0.744008149657344
2020-01-02 15:00:00,1283.0,1479.0,1142.0,27.0,431.0,,3021.0,21096.0,10553.0,1390.0,26.0,2.0,180.0,1155.0,12883.0,202.9825552138445,54668.0,0.25678641984341843,0.7427013975268896
2020-01-02 16:00:00,1242.0,1416.0,1061.0,28.0,429.0,,3109.0,21598.0,10554.0,1401.0,25.0,0.0,171.0,1245.0,13078.0,204.0,55357.0,0.2587387322289864,0.7408096537023321
2020-01-02 17:00:00,1287.0,1454.0,1186.0,28.0,414.0,,3112.0,21090.0,10556.0,1401.0,25.0,0.0,191.0,1281.0,13202.0,206.0,55227.0,0.26224491643580133,0.7373024064316367
2020-01-02 18:00:00,1396.0,1465.0,1065.0,28.0,401.0,,2915.0,20426.0,10558.0,1389.0,25.0,0.0,196.0,1323.0,13582.0,207.0,54769.0,0.2721430006025306,0.7274005368000146
2020-01-02 19:00:00,1405.0,1475.0,1023.0,28.0,398.0,,2694.0,19215.0,10559.0,1402.0,25.0,0.0,196.0,1378.0,13755.0,205.0,53553.0,0.282579874143372,0.7169532986013856
2020-01-02 20:00:00,1386.0,1394.0,1014.0,28.0,385.0,,2486.0,17444.0,10557.0,1413.0,25.0,0.0,190.0,1377.0,13899.0,202.0,51598.0,0.29605798674367223,0.7034574983526494
2020-01-02 21:00:00,1285.0,1296.0,952.0,26.0,367.0,,2488.0,16068.0,10556.0,1397.0,25.0,0.0,172.0,1348.0,13581.0,196.0,49561.0,0.30122475333427495,0.6982708177801094
2020-01-02 22:00:00,1319.0,1156.0,913.0,26.0,361.0,,2307.0,14640.0,10557.0,1393.0,25.0,0.0,173.0,1283.0,13453.0,192.0,47606.0,0.30954081418308615,0.6899340419274881
2020-01-02 23:00:00,1293.0,1034.0,817.0,26.0,351.0,,2203.0,12536.0,10559.0,1372.0,24.0,0.0,169.0,1285.0,13635.0,185.0,45304.0,0.32933074342221436,0.6701395020307258
2020-01-03 00:00:00,1146.0,933.0,813.0,26.0,344.0,,2208.0,11865.0,10561.0,1334.0,25.0,0.0,146.0,1274.0,13589.0,178.0,44264.0,0.33578076992589917,0.663654437014278
2020-01-03 01:00:00,1085.0,986.0,779.0,26.0,335.0,,2096.0,11183.0,10562.0,1345.0,25.0,0.0,147.0,1263.0,13719.0,173.0,43551.0,0.34401047048288214,0.6554154898854216
2020-01-03 02:00:00,1121.0,978.0,806.0,26.0,328.0,,2053.0,10439.0,10563.0,1352.0,24.0,0.0,148.0,1259.0,13805.0,170.0,42902.0,0.35112582164001677,0.6483147638804718
2020-01-03 03:00:00,1081.0,979.0,777.0,26.0,330.0,,2031.0,9826.0,10562.0,1362.0,25.0,0.0,148.0,1270.0,13674.0,167.0,42091.0,0.35504026989142573,0.6443657789076049
2020-01-03 04:00:00,1169.0,984.0,824.0,26.0,337.0,,2040.0,9694.0,10563.0,1370.0,24.0,0.0,148.0,1267.0,13740.0,163.03804211700998,42186.0,0.3557341298060968,0.6436969610771346
2020-01-03 05:00:00,1128.0,1081.0,852.0,27.0,351.0,,2310.0,11276.0,10562.0,1395.0,25.0,0.0,163.0,1221.0,13649.0,163.0,44040.0,0.3376475930971844,0.6617847411444142
2020-01-03 06:00:00,1154.0,1243.0,980.0,27.0,348.0,,2462.0,14115.0,10561.0,1419.0,25.0,0.0,179.0,1022.0,13294.0,165.0,46829.0,0.30570800145209165,0.6937581413226847
2020-01-03 07:00:00,1275.0,1306.0,1022.0,27.0,356.0,,2879.0,16665.0,10562.0,1415.0,25.0,0.0,178.0,1020.0,13190.0,173.0,49920.0,0.28465544871794873,0.71484375
2020-01-03 08:00:00,1314.0,1401.0,1021.0,26.0,377.0,,2871.0,18919.0,10561.0,1427.0,25.0,0.0,176.0,1159.0,12802.0,182.0,52079.0,0.26807350371550914,0.7314464563451679
2020-01-03 09:00:00,1264.0,1427.0,1148.0,26.0,379.0,,2867.0,19560.0,10560.0,1419.0,25.0,2.0,175.0,1019.0,12253.0,191.0,52124.0,0.2546235899010053,0.7448584145499194
2020-01-03 10:00:00,1265.0,1418.0,1124.0,26.0,395.0,,2890.0,20220.0,10564.0,1433.0,25.0,20.0,174.0,830.0,12027.0,196.0,52411.0,0.24531109881513422,0.7538303027990307
2020-01-03 11:00:00,1316.0,1422.0,1352.0,26.0,395.0,,3023.0,20957.0,10561.0,1440.0,25.0,53.0,176.0,715.0,11863.0,200.46641241196363,53324.0,0.2358787787862876,0.7626584652314154
2020-01-03 12:00:00,1284.0,1407.0,1162.0,27.0,394.0,,2989.0,21217.0,10559.0,1438.0,25.0,73.0,176.0,916.0,11834.0,202.0,53501.0,0.23831330255509242,0.7598549559821312
2020-01-03 13:00:00,1298.0,1413.0,1167.0,27.0,394.0,,3041.0,21118.0,10560.0,1444.0,26.0,72.0,178.0,1010.0,11731.0,203.0,53479.0,0.23824304867331103,0.7599244563286524
2020-01-03 14:00:00,1293.0,1415.0,1282.0,26.0,401.0,,3047.0,21403.0,10559.0,1443.0,25.0,47.0,176.0,940.0,11398.0,203.6775312807403,53455.0,0.23081096249181554,0.7678421101861379
2020-01-03 15:00:00,1280.0,1447.0,1268.0,27.0,423.0,,3256.0,22459.0,10558.0,1443.0,25.0,11.0,177.0,1002.0,11050.0,205.0,54426.0,0.22143828317348327,0.7779002682541433
2020-01-03 16:00:00,1268.0,1440.0,1131.0,27.0,432.0,,3358.0,22933.0,10559.0,1436.0,25.0,0.0,179.0,1104.0,11321.0,208.0,55213.0,0.22503758172894064,0.7745096263561118
2020-01-03 17:00:00,1390.0,1438.0,1210.0,27.0,432.0,,3249.0,22919.0,10559.0,1450.0,24.0,0.0,179.0,1087.0,11447.0,212.0,55411.0,0.22620057389327028,0.773366299110285
2020-01-03 18:00:00,1429.0,1422.0,1127.0,26.0,433.0,,3059.0,21990.0,10554.0,1449.0,24.0,0.0,179.0,1100.0,11832.0,212.0,54624.0,0.23674575278265964,0.7628148799062683
2020-01-03 19:00:00,1353.0,1462.0,1031.0,27.0,432.0,,2933.0,20596.0,10556.0,1458.0,24.0,0.0,180.0,1217.0,12247.0,208.72865463872805,53516.0,0.25158831003811943,0.7479632259511174
2020-01-03 20:00:00,1329.0,1407.0,1002.0,27.0,431.0,,2731.0,18500.0,10565.0,1417.0,24.0,0.0,179.0,1181.0,12647.0,207.0,51440.0,0.26881804043545876,0.7307153965785381
2020-01-03 21:00:00,1287.0,1306.0,1026.0,27.0,416.0,,2638.0,16803.0,10566.0,1400.0,25.0,0.0,179.0,1353.0,13038.0,200.0,50064.0,0.28745206136145734,0.7120485778203899
2020-01-03 22:00:00,1320.0,1181.0,952.0,23.0,419.0,,2475.0,15207.0,10566.0,1388.0,27.0,0.0,178.0,1266.0,13283.0,193.0,48285.0,0.3013151082116599,0.6981257119188153
2020-01-03 23:00:00,1181.0,1056.0,852.0,18.0,417.0,,2270.0,14042.0,10567.0,1400.0,26.0,0.0,177.0,1217.0,13386.0,188.49989537128246,46609.0,0.31330858847003795,0.6861335793516273
2020-01-04 00:00:00,1175.0,1007.0,805.0,18.0,406.0,,2077.0,13361.0,10566.0,1413.0,26.0,0.0,179.0,906.0,13520.0,182.70220967035942,45459.0,0.317340900591742,0.6820871554587651
2020-01-04 01:00:00,1135.0,999.0,783.0,18.0,406.0,,2083.0,12764.0,10572.0,1386.0,26.0,0.0,176.0,1066.0,13587.0,175.0,45001.0,0.32561498633363706,0.6738072487278061
2020-01-04 02:00:00,1147.0,990.0,838.0,18.0,405.0,,2053.0,12596.0,10575.0,1358.0,26.0,0.0,160.0,1163.0,13468.0,173.14313389278962,44797.0,0.32660669241243834,0.6728129115789003
2020-01-04 03:00:00,1166.0,979.0,802.0,18.0,402.0,,2242.0,12082.0,10581.0,1340.0,26.0,0.0,162.0,1172.0,13322.0,171.0,44294.0,0.32722264866573353,0.6721903643834379
2020-01-04 04:00:00,1130.0,982.0,802.0,18.0,404.0,,2318.0,11727.0,10588.0,1332.0,26.0,0.0,161.0,1021.0,13245.0,171.0,43754.0,0.326050189696942,0.6733555789184988
2020-01-04 05:00:00,1124.0,992.0,974.0,18.0,405.0,,2360.0,11808.0,10586.0,1338.0,25.0,0.0,159.0,1016.0,12996.0,170.0,43801.0,0.3199013721147919,0.6795278646606242
2020-01-04 06:00:00,1135.0,996.0,990.0,18.0,414.0,,2394.0,11926.0,10586.0,1344.0,27.0,0.0,151.0,1271.0,13067.0,171.0,44319.0,0.32351812992170403,0.6758726505561948
2020-01-04 07:00:00,1152.0,1053.0,827.0,20.0,422.0,,2520.0,13205.0,10587.0,1357.0,26.0,0.0,150.0,1320.0,13119.0,171.0,45758.0,0.3155513789938371,0.6838804143537742
2020-01-04 08:00:00,1157.0,1133.0,864.0,26.0,432.0,,2645.0,14799.0,10586.0,1351.0,26.0,0.0,152.0,1376.0,13624.0,175.91235477879914,48171.0,0.31139067073550475,0.6880695854352203
2020-01-04 09:00:00,1288.0,1227.0,941.0,27.0,446.0,,2779.0,16155.0,10587.0,1351.0,25.0,10.0,152.0,1384.0,13688.0,178.0,50060.0,0.301078705553336,0.6982221334398722
2020-01-04 10:00:00,1366.0,1251.0,972.0,26.0,445.0,,2723.0,16769.0,10589.0,1355.0,26.0,76.0,162.0,1384.0,13670.0,183.0,50814.0,0.2962569370645885,0.7017357421183138
2020-01-04 11:00:00,1340.0,1215.0,972.0,26.0,444.0,,2735.0,16609.0,10589.0,1354.0,26.0,190.0,153.0,1387.0,13751.0,188.0,50791.0,0.2980449292197437,0.6977023488413302
2020-01-04 12:00:00,1354.0,1195.0,982.0,26.0,449.0,,2609.0,16549.0,10588.0,1328.0,26.0,235.0,153.0,1385.0,13811.0,188.65700177394686,50690.0,0.2997829946735056,0.6950680607614914
2020-01-04 13:00:00,1323.0,1183.0,1050.0,26.0,463.0,,2593.0,16614.0,10587.0,1317.0,28.0,208.0,151.0,1385.0,13832.0,189.0,50760.0,0.2997832939322301,0.6955673758865248
2020-01-04 14:00:00,1259.0,1125.0,1030.0,26.0,483.0,,2639.0,16936.0,10589.0,1299.0,28.0,125.0,151.0,1386.0,13904.0,188.0,50980.0,0.29992153785798353,0.6970772852098862
2020-01-04 15:00:00,1351.0,1176.0,1216.0,27.0,494.0,,2710.0,17772.0,10588.0,1313.0,28.0,28.0,162.0,1390.0,13981.0,189.0,52236.0,0.29426066314419175,0.7046672792710008
2020-01-04 16:00:00,1456.0,1258.0,1299.0,28.0,489.0,,2904.0,19710.0,10578.0,1344.0,28.0,1.0,163.0,1399.0,13442.0,190.0,54099.0,0.27433039427715855,0.7251335514519677
2020-01-04 17:00:00,1426.0,1304.0,1247.0,27.0,485.0,,3136.0,21282.0,10552.0,1349.0,28.0,0.0,173.0,1399.0,12804.0,195.0,55212.0,0.25724480185466925,0.7422480620155039
2020-01-04 18:00:00,1373.0,1296.0,1117.0,26.0,484.0,,3125.0,22231.0,10548.0,1320.0,28.0,0.0,168.0,1397.0,12204.0,202.0,55317.0,0.24587378201999385,0.7536200444709583
2020-01-04 19:00:00,1368.0,1285.0,1192.0,26.0,472.0,,3211.0,22188.0,10566.0,1318.0,27.0,0.0,152.0,1383.0,11704.0,206.0,54892.0,0.2384136121839248,0.7610945128616192
2020-01-04 20:00:00,1361.0,1287.0,1208.0,26.0,476.0,,2967.0,21302.0,10576.0,1289.0,28.0,0.0,160.0,1309.0,10909.0,207.0,52898.0,0.23097281560739535,0.7684978638133767
2020-01-04 21:00:00,1372.0,1288.0,1253.0,26.0,479.0,,2845.0,21169.0,10581.0,1272.0,28.0,0.0,172.0,1110.0,10032.0,208.0,51627.0,0.21581730489859957,0.783640343231255
2020-01-04 22:00:00,1515.0,1321.0,1305.0,27.0,480.0,,2742.0,20560.0,10579.0,1257.0,29.0,0.0,178.0,751.0,9264.0,204.0,50008.0,0.2002679571268597,0.7991521356582947
2020-01-04 23:00:00,1481.0,1408.0,1281.0,28.0,482.0,,2598.0,19913.0,10577.0,1256.0,28.0,0.0,184.0,523.0,8605.0,204.0,48364.0,0.18873542304193203,0.810685633942602
2020-01-05 00:00:00,1540.0,1454.0,1294.0,27.0,479.0,,2589.0,20082.0,10574.0,1271.0,29.0,0.0,172.0,333.0,8016.0,199.0,47860.0,0.17444630171333056,0.8249477643125783
2020-01-05 01:00:00,1554.0,1420.0,1295.0,27.0,479.0,,2462.0,19353.0,10575.0,1280.0,28.0,0.0,172.0,276.0,7363.0,196.0,46284.0,0.16504623628035606,0.834348803042088
2020-01-05 02:00:00,1548.0,1412.0,1300.0,27.0,492.0,,2415.0,18690.0,10576.0,1283.0,28.0,0.0,173.0,265.0,6722.0,197.0,44931.0,0.15550510783200908,0.8438717144065344
2020-01-05 03:00:00,1512.0,1392.0,1137.0,27.0,501.0,,2302.0,18450.0,10580.0,1287.0,28.0,0.0,174.0,249.0,5995.0,192.0,43634.0,0.14309941788513544,0.8562588806893707
2020-01-05 04:00:00,1495.0,1399.0,1125.0,27.0,510.0,,2384.0,18567.0,10581.0,1285.0,28.0,0.0,176.0,290.0,5808.0,190.0,43675.0,0.13962220950200344,0.8597366914710933
2020-01-05 05:00:00,1491.0,1410.0,1199.0,27.0,527.0,,2480.0,18982.0,10581.0,1304.0,28.0,0.0,185.0,443.0,5548.0,191.0,44205.0,0.13552765524261962,0.8638389322474833
2020-01-05 06:00:00,1423.0,1397.0,1316.0,27.0,545.0,,2488.0,20414.0,10582.0,1324.0,28.0,0.0,180.0,446.0,5282.0,194.0,45452.0,0.1260230572912083,0.8733609082108598
2020-01-05 07:00:00,1460.0,1416.0,1256.0,27.0,552.0,,2814.0,23011.0,10581.0,1338.0,28.0,0.0,181.0,560.0,5219.0,196.0,48443.0,0.1192948413599488,0.8801271597547633
2020-01-05 08:00:00,1527.0,1451.0,1364.0,27.0,558.0,,2940.0,24584.0,10583.0,1335.0,27.0,1.0,177.0,558.0,5295.0,204.0,50427.0,0.11606877268130168,0.883375969222837
2020-01-05 09:00:00,1548.0,1511.0,1359.0,28.0,563.0,,3160.0,26258.0,10584.0,1338.0,29.0,18.0,174.0,652.0,5811.0,214.0,53033.0,0.12186751645202044,0.8772462429053608
2020-01-05 10:00:00,1507.0,1500.0,1314.0,28.0,560.0,,3272.0,26326.0,10583.0,1313.0,28.0,55.0,184.0,784.0,6613.0,220.0,54067.0,0.13681173358980525,0.8616531340743891
2020-01-05 11:00:00,1498.0,1494.0,1284.0,28.0,545.0,,3133.0,25424.0,10585.0,1326.0,27.0,70.0,190.0,939.0,7492.0,224.0,54035.0,0.1560285000462663,0.8421763671694272
2020-01-05 12:00:00,1545.0,1500.0,1350.0,28.0,541.0,,2991.0,25081.0,10585.0,1334.0,28.0,62.0,191.0,1027.0,8373.0,223.0,54636.0,0.17204773409473606,0.826305000366059
2020-01-05 13:00:00,1565.0,1474.0,1305.0,29.0,529.0,,2814.0,24713.0,10585.0,1350.0,28.0,47.0,194.0,1106.0,9135.0,218.0,54874.0,0.18662754674344864,0.8120056857528155
2020-01-05 14:00:00,1571.0,1469.0,1271.0,29.0,531.0,,2746.0,24524.0,10586.0,1340.0,27.0,22.0,190.0,1167.0,9792.0,218.0,55265.0,0.19829910431557043,0.8008142585723333
2020-01-05 15:00:00,1545.0,1458.0,1239.0,28.0,532.0,,2698.0,24639.0,10586.0,1377.0,28.0,4.0,176.0,1174.0,10449.0,218.0,55933.0,0.20780219190817587,0.7916256950279799
2020-01-05 16:00:00,1571.0,1468.0,1313.0,28.0,514.0,,2695.0,25187.0,10585.0,1380.0,28.0,0.0,179.0,1155.0,10743.0,218.0,56846.0,0.20930232558139536,0.7902051155754143
2020-01-05 17:00:00,1511.0,1465.0,1225.0,28.0,508.0,,2719.0,25761.0,10585.0,1385.0,28.0,0.0,179.0,1214.0,10994.0,218.0,57602.0,0.21193708551786397,0.7875768202492969
2020-01-05 18:00:00,1519.0,1466.0,1261.0,28.0,496.0,,2619.0,25135.0,10583.0,1386.0,28.0,0.0,191.0,1153.0,11115.0,221.0,56980.0,0.2153036153036153,0.7842049842049842
2020-01-05 19:00:00,1444.0,1449.0,1157.0,28.0,482.0,,2533.0,24179.0,10583.0,1388.0,28.0,0.0,193.0,1171.0,11208.0,221.0,55843.0,0.22167505327435846,0.7778235409988719
2020-01-05 20:00:00,1429.0,1421.0,1259.0,29.0,469.0,,2456.0,22426.0,10584.0,1335.0,27.0,0.0,200.0,1182.0,10968.0,218.0,53785.0,0.22589941433485172,0.7735985869666264
2020-01-05 21:00:00,1319.0,1304.0,1107.0,29.0,461.0,,2574.0,21367.0,10587.0,1297.0,28.0,0.0,184.0,1237.0,11230.0,212.0,52724.0,0.23645778013807753,0.7630111524163569
2020-01-05 22:00:00,1230.0,1173.0,1057.0,27.0,458.0,,2510.0,19499.0,10582.0,1331.0,29.0,0.0,160.0,1159.0,10509.0,207.26220016230377,49724.0,0.23465529724076906,0.7647614833883034
2020-01-05 23:00:00,1245.0,1170.0,1108.0,27.0,455.0,,2358.0,17684.0,10580.0,1356.0,29.0,0.0,154.0,1152.0,10327.0,202.0,47645.0,0.24092769440654843,0.7584636373176619
2020-01-06 00:00:00,1230.0,1127.0,1123.0,27.0,435.0,,2416.0,16626.0,10579.0,1418.0,28.0,0.0,161.0,1083.0,9661.0,194.4659862526548,45914.0,0.23400270070131116,0.7653874635187524
2020-01-06 01:00:00,1233.0,1121.0,1042.0,27.0,418.0,,2327.0,16004.0,10581.0,1389.0,28.0,0.0,164.0,1132.0,9350.0,187.0,44816.0,0.23388968225633702,0.7654855408782578
2020-01-06 02:00:00,1298.0,1107.0,1043.0,26.0,410.0,,2224.0,15997.0,10580.0,1380.0,29.0,0.0,166.0,1204.0,8988.0,185.0,44452.0,0.22928102222622154,0.7700665886799244
2020-01-06 03:00:00,1280.0,1121.0,1124.0,27.0,416.0,,2327.0,15439.0,10578.0,1368.0,28.0,0.0,165.0,1111.0,8902.0,181.8532078453517,43886.0,0.22815932187941484,0.7712026614410062
2020-01-06 04:00:00,1301.0,1136.0,1117.0,27.0,423.0,,2299.0,15995.0,10579.0,1354.0,27.0,0.0,167.0,1024.0,8530.0,184.0,43979.0,0.21724004638577502,0.7821460242388413
2020-01-06 05:00:00,1322.0,1163.0,1175.0,27.0,426.0,,2312.0,18387.0,10581.0,1390.0,27.0,0.0,168.0,778.0,8024.0,182.0,45780.0,0.19226736566186106,0.8071428571428572
2020-01-06 06:00:00,1358.0,1367.0,1148.0,27.0,441.0,,2593.0,20991.0,10579.0,1394.0,25.0,0.0,180.0,810.0,7884.0,187.0,48797.0,0.1781666905752403,0.8213209828473061
2020-01-06 07:00:00,1406.0,1460.0,1109.0,27.0,454.0,,2827.0,23818.0,10580.0,1417.0,26.0,0.0,194.0,925.0,7633.0,196.0,51876.0,0.16497031382527566,0.8345284910170406
2020-01-06 08:00:00,1355.0,1545.0,1161.0,28.0,454.0,,2978.0,25181.0,10579.0,1460.0,26.0,0.0,197.0,977.0,7646.0,207.0,53587.0,0.16091589378020787,0.8385989139156885
2020-01-06 09:00:00,1335.0,1541.0,1123.0,28.0,451.0,,2966.0,26166.0,10577.0,1441.0,26.0,3.0,184.0,901.0,7965.0,214.42604453308618,54707.0,0.16206335569488364,0.8374065476081671
